book_id,goodreads_book_id,authors,original_publication_year,title
5343,7679,Michael Crichton,1972.0,The Terminal Man
5344,18337259,"Daniel Abraham, George R.R. Martin, Tommy Patterson",2011.0,"A Game of Thrones: Comic Book, Issue 1"
5345,6087756,Holly Black,2010.0,"White Cat (Curse Workers, #1)"
5346,11437,Raymond Carver,1988.0,Where I'm Calling From: New and Selected Stories
5347,26999,Jasper Fforde,2004.0,"Something Rotten (Thursday Next, #4)"
5348,8318666,Jean M. Auel,2011.0,"The Land of Painted Caves (Earth's Children, #6)"
5349,534255,Lucy Grealy,1994.0,Autobiography of a Face
5350,22465597,Lauren Oliver,2015.0,Vanishing Girls
5351,141019,Walt Disney Company,1812.0,Snow White and the Seven Dwarfs (Little Golden Book)
5352,7355137,"Angie Sage, Mark Zug",2011.0,"Darke (Septimus Heap, #6)"
5353,7528717,Jeff Kinney,2010.0,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid)
5354,80616,Dashiell Hammett,1934.0,The Thin Man
5355,178813,Candace Bushnell,2003.0,Trading Up
5356,234489,David Brin,1987.0,"The Uplift War (The Uplift Saga, #3)"
5357,13881,Raymond E. Feist,1997.0,"Rage of a Demon King (The Serpentwar Saga, #3)"
5358,395182,"Kingsley Amis, David Lodge",1954.0,Lucky Jim
5359,21721,Karin Slaughter,2003.0,"A Faint Cold Fear (Grant County, #3)"
5360,23846013,Marie Lu,2015.0,"The Rose Society (The Young Elites, #2)"
5361,276342,Kristin Hannah,2000.0,Angel Falls
5362,5168517,Susane Colasanti,2009.0,Waiting For You
5363,18775365,Jeff Hobbs,2014.0,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League
5364,298137,Li Cunxin,2003.0,Mao's Last Dancer
5365,5422154,Lisa Gardner,2009.0,"The Neighbor (Detective D.D. Warren, #3)"
5366,2202230,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2008.0,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)"
5367,840278,Greg Bear,1984.0,"Eon (The Way, #1)"
5368,25776122,Helen Simonson,2016.0,The Summer Before the War
5369,612188,"C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",1961.0,"Memories, Dreams, Reflections"
5370,7121598,Laurell K. Hamilton,2010.0,"Bullet (Anita Blake, Vampire Hunter #19)"
5371,8533018,Diana Gabaldon,2011.0,"The Scottish Prisoner (Lord John Grey, #3)"
5372,199785,Meg Cabot,2001.0,"Reunion (The Mediator, #3)"
5373,10706934,ياسر حارب,2011.0,بيكاسو وستاربكس
5374,26101,"Milan Kundera, Suzanne Rappaport",1970.0,Laughable Loves
5375,110387,Julia Quinn,2007.0,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)"
5376,89959,Founding Fathers,1787.0,The Constitution of the United States of America
5377,103902,Gilles Néret,1992.0,Gustav Klimt: 1862-1918
5378,31072,Malcolm Lowry,1947.0,Under the Volcano
5379,20894857,Rachel Abbott,2014.0,Sleep Tight
5380,824734,"Mary Pope Osborne, Salvatore Murdocca",2002.0,"Dinosaurs Before Dark (Magic Tree House, #1)"
5381,20417,Robert A. Heinlein,1958.0,Have Space Suit—Will Travel
5382,43049,Jack London,1904.0,The Sea Wolf
5383,23224,Meg Cabot,2001.0,"Darkest Hour (The Mediator, #4)"
5384,10767466,Kate Beaton,2011.0,Hark! A Vagrant
5385,16059,Ann Packer,2002.0,The Dive From Clausen's Pier
5386,53061,"Thomas Mann, Michael Henry Heim, Michael Cunningham",1912.0,Death in Venice
5387,206731,"Sogyal Rinpoche, Andrew Harvey",1992.0,The Tibetan Book of Living and Dying
5388,7973,Orson Scott Card,1999.0,Enchantment
5389,175516,Edgar Allan Poe,1839.0,The Fall of the House of Usher
5390,4415692,D.J. MacHale,2009.0,"The Soldiers of Halla (Pendragon, #10)"
5391,301022,E. Lockhart,2005.0,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)"
5392,5872,Pat Barker,1991.0,"Regeneration (Regeneration, #1)"
5393,18668485,Veronica Roth,2014.0,"The Initiate (Divergent, #0.2)"
5394,133729,Michael J. Fox,2002.0,Lucky Man
5395,17645,Margaret Atwood,2005.0,The Penelopiad
5396,6390031,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine",2007.0,The Improbable Adventures of Sherlock Holmes
5397,192341,Gigi Levangie Grazer,2005.0,The Starter Wife
5398,167010,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2003.0,"Fables, Vol. 2: Animal Farm"
5399,464260,"James     Baldwin, Kıvanç Güney",1963.0,The Fire Next Time
5400,191117,Mo Willems,2006.0,Don't Let the Pigeon Stay Up Late!
5401,22358,"Grant Morrison, Frank Quitely",2005.0,We3
5402,93731,Meg Cabot,2003.0,"Princess in Pink (The Princess Diaries, #5)"
5403,2051840,Ellen Schreiber,2008.0,"The Coffin Club (Vampire Kisses, #5)"
5404,11376,Sinclair Lewis,1920.0,Main Street
5405,20829994,"Rick Riordan, John Rocco",2014.0,Percy Jackson's Greek Gods (A Percy Jackson and the Olympians Guide)
5406,16178,Catherine Gilbert Murdock,2006.0,"Dairy Queen (Dairy Queen, #1)"
5407,10756240,Michael Chabon,2012.0,Telegraph Avenue
5408,5764902,Karin Slaughter,2009.0,"Undone (Will Trent, #3)"
5409,23014670,Erika Swyler,2015.0,The Book of Speculation
5410,6726595,Laurell K. Hamilton,2009.0,"Flirt (Anita Blake, Vampire Hunter #18)"
5411,59825,Nora Roberts,1998.0,"Inner Harbor (Chesapeake Bay Saga, #3)"
5412,6559316,Christopher Moore,2010.0,"Bite Me (A Love Story, #3)"
5413,228765,Frederick Franck,1973.0,Zen of Seeing: Seeing/Drawing as Meditation
5414,147843,Kristen Britain,1998.0,"Green Rider (Green Rider, #1)"
5415,61942,Anne McCaffrey,1968.0,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)"
5416,18079683,Helen Oyeyemi,2013.0,"Boy, Snow, Bird"
5417,64860,Sue Grafton,1988.0,"E is for Evidence (Kinsey Millhone, #5)"
5418,9628743,David  Brooks,2011.0,"The Social Animal: The Hidden Sources of Love, Character, and Achievement"
5419,7140754,Ian McEwan,2010.0,Solar
5420,61539,Thomas S. Kuhn,1962.0,The Structure of Scientific Revolutions
5421,44001,Andrea Levy,2004.0,Small Island
5422,28220985,Louise Penny,2016.0,"A Great Reckoning (Chief Inspector Armand Gamache, #12)"
5423,43327,Sidney Sheldon,2000.0,The Sky is Falling
5424,255127,Peter M. Senge,1990.0,The Fifth Discipline: The Art & Practice of The Learning Organization
5425,30672,"Arthur Koestler, Daphne Hardy",1940.0,Darkness at Noon
5426,8341567,Jaci Burton,2011.0,"The Perfect Play (Play by Play, #1)"
5427,763047,Jane Green,1997.0,Straight Talking
5428,112292,Jack Campbell,2006.0,"Dauntless (The Lost Fleet, #1)"
5429,61886,Lois McMaster Bujold,2000.0,"The Curse of Chalion (World of the Five Gods, #1)"
5430,80534,Elizabeth Flock,2005.0,Me & Emma
5431,114187,Nora Roberts,2002.0,"Chesapeake Blue (Chesapeake Bay Saga, #4)"
5432,6472451,Malinda Lo,2009.0,Ash
5433,6489529,Bernard Cornwell,2009.0,"The Burning Land (The Saxon Stories, #5)"
5434,199687,Megan McCafferty,2003.0,"Second Helpings (Jessica Darling, #2)"
5435,134360,"Diane Arbus, Stan Grossfeld, Doon Arbus, Marvin Israel",1972.0,Diane Arbus: Monograph
5436,253106,Carolyn Mackler,2003.0,"The Earth, My Butt, and Other Big Round Things"
5437,12194,Joseph Conrad,1900.0,Lord Jim
5438,225545,Leo Lionni,1975.0,A Color of His Own
5439,79257,Neil Gaiman,1987.0,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion
5440,542752,Andrew Clements,2002.0,"Things Not Seen (Things, #1)"
5441,19747756,"Frank E. Peretti, Ted Dekker",2006.0,House
5442,13638125,"V.E. Schwab, Victoria Schwab",2013.0,"Vicious (Villains, #1)"
5443,41706,Clive Cussler,1976.0,"Raise the Titanic! (Dirk Pitt, #4)"
5444,45432,Eoin Colfer,2004.0,The Supernaturalist
5445,199782,Meg Cabot,2007.0,"Queen of Babble in the Big City (Queen of Babble, #2)"
5446,420404,Dr. Seuss,1958.0,Yertle the Turtle and Other Stories
5447,13628812,Camron Wright,2012.0,The Rent Collector
5448,19661,Rohinton Mistry,2001.0,Family Matters
5449,132900,Harvey Karp,2002.0,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer
5450,20803962,"Penelope Douglas, Nelson Hobbs",2013.0,"Until You (Fall Away, #1.5)"
5451,6765740,Dee Lestari,2004.0,Perahu Kertas
5452,1025250,Gordon Korman,2000.0,Schooled
5453,13193855,"Dallas Hartwig, Melissa Hartwig",2012.0,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways
5454,430968,Ted Kerasote,2007.0,Merle's Door: Lessons from a Freethinking Dog
5455,141372,Gary Paulsen,1996.0,"Brian's Winter (Brian's Saga, #3)"
5456,11208,Julia Alvarez,1991.0,How the García Girls Lost Their Accents 
5457,17558817,"J. Lynn, Jennifer L. Armentrout",2014.0,"Be with Me (Wait for You, #2)"
5458,372319,Louisa May Alcott,1886.0,"Jo's Boys (Little Women, #3)"
5459,29430007,Harlan Coben,2016.0,Home (Myron Bolitar #11)
5460,38502,Charles Bukowski,1969.0,Notes of a Dirty Old Man
5461,13505130,"Jussi Adler-Olsen, K.E. Semmel",2008.0,"The Absent One (Department Q, #2)"
5462,16171272,James McBride,2013.0,The Good Lord Bird
5463,24963,Susan Cooper,1974.0,"Greenwitch (The Dark Is Rising, #3)"
5464,30065,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2006.0,"The Walking Dead, Vol. 05: The Best Defense"
5465,321645,Elizabeth Chandler,1995.0,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)"
5466,18053782,Abbi Glines,2014.0,"Take a Chance (Rosemary Beach, #7; Chance, #1)"
5467,9975779,Daniel Silva,2011.0,"Portrait of a Spy (Gabriel Allon, #11)"
5468,501124,Kate Atkinson,2006.0,"One Good Turn (Jackson Brodie, #2)"
5469,768878,Clive Barker,2002.0,"Abarat (Abarat, #1)"
5470,35816,Arthur C. Clarke,1987.0,"2061: Odyssey Three (Space Odyssey, #3)"
5471,84525,"Marshall Goldsmith, Mark Reiter",2007.0,What Got You Here Won't Get You There: How Successful People Become Even More Successful
5472,7187395,Richard Paul Evans,2010.0,"The Walk (The Walk, #1)"
5473,6619499,Claudia Gray,2011.0,"Afterlife (Evernight, #4)"
5474,411527,Nick Hornby,2007.0,Slam
5475,9943270,Robin LaFevers,2013.0,"Dark Triumph (His Fair Assassin, #2)"
5476,18263725,Kwame Alexander,2014.0,The Crossover
5477,1464757,Andrea Hirata,2007.0,"Edensor (Tetralogi Laskar Pelangi, #3)"
5478,139087,Alan Hollinghurst,2004.0,The Line of Beauty
5479,9792287,Susanna Kearsley,2011.0,The Rose Garden
5480,65684,Frank E. Peretti,2005.0,Monster
5481,93795,Daniel Silva,2002.0,"The English Assassin (Gabriel Allon, #2)"
5482,24475,Chuck Klosterman,2006.0,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas
5483,48019,Peter F. Drucker,1966.0,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials)
5484,23093359,"Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles",2014.0,"The Wicked + The Divine, Vol. 1: The Faust Act"
5485,17797381,Dean Koontz,2013.0,Innocence
5486,988950,John Sandford,2004.0,"Dark of the Moon (Virgil Flowers, #1)"
5487,343614,"Esther Hicks, Jerry Hicks",2006.0,The Law of Attraction: The Basics of the Teachings of Abraham
5488,16150831,Alexandra Bracken,2014.0,"In The Afterlight (The Darkest Minds, #3)"
5489,12637490,Aimee Carter,2012.0,"Goddess Interrupted (Goddess Test, #2)"
5490,280277,"Holly Black, Tony DiTerlizzi",2003.0,"Lucinda's Secret (The Spiderwick Chronicles, #3)"
5491,568476,"Beverly Cleary, Tracy Dockray",1950.0,"Henry Huggins (Henry Huggins, #1)"
5492,906541,"Russell Hoban, Garth Williams",1960.0,Bedtime for Frances
5493,328802,"Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton",1981.0,Totto-chan: The Little Girl at the Window
5494,22055283,Joe Abercrombie,2015.0,"Half the World (Shattered Sea, #2)"
5495,10669,Roger Lowenstein,2000.0,When Genius Failed: The Rise and Fall of Long-Term Capital Management
5496,44905,Natalie Goldberg,1986.0,Writing Down the Bones: Freeing the Writer Within
5497,8963,Darren Shan,2002.0,"Hunters of the Dusk (Cirque Du Freak, #7)"
5498,28695,Tad Williams,1996.0,"City of Golden Shadow (Otherland, #1)"
5499,140097,Charlaine Harris,2007.0,"An Ice Cold Grave (Harper Connelly, #3)"
5500,337058,Katherine Paterson,1980.0,Jacob Have I Loved
5501,7134201,"James Patterson, Liza Marklund",2010.0,The Postcard Killers
5502,8230409,"Julietta Suzuki, Tomo Kimura",2008.0,"Kamisama Kiss, Vol. 1"
5503,23587984,Colleen Hoover,2014.0,"Maybe Not (Maybe, #1.5)"
5504,147801,D.J. MacHale,2004.0,"Black Water (Pendragon, #5)"
5505,121648,Agatha Christie,1942.0,"Five Little Pigs (Hercule Poirot, #24)"
5506,9265453,China Miéville,2011.0,Embassytown
5507,15752,Dean Koontz,2002.0,By the Light of the Moon
5508,3581,Arthur Conan Doyle,1927.0,"Sherlock Holmes: The Complete Novels and Stories, Volume I"
5509,246225,Dorothy L. Sayers,1930.0,"Strong Poison (Lord Peter Wimsey, #6)"
5510,77281,Gary Larson,1984.0,The Far Side Gallery
5511,13581990,Julie Kagawa,2013.0,"The Eternity Cure (Blood of Eden, #2)"
5512,238125,J.D. Robb,1998.0,"Holiday in Death (In Death, #7)"
5513,16090981,Tarryn Fisher,2013.0,"Thief (Love Me with Lies, #3)"
5514,166562,Aron Ralston,2004.0,Between a Rock and a Hard Place
5515,618177,David Gemmell,1984.0,"Legend (The Drenai Saga, #1)"
5516,11737313,Sheila Turnage,2012.0,"Three Times Lucky (Tupelo Landing, #1)"
5517,23223,Meg Cabot,2004.0,"Every Boy's Got One (Boy, #3)"
5518,231585,Ann Rule,1987.0,Small Sacrifices: A True Story of Passion and Murder
5519,25430584,Chris Bohjalian,2016.0,The Guest Room
5520,8044557,"Avery Monsen, Jory John",2010.0,All My Friends Are Dead
5521,617526,Matthew Reilly,2007.0,"The Six Sacred Stones (Jack West Jr, #2)"
5522,534733,Nora Roberts,1998.0,"Rising Tides (Chesapeake Bay Saga, #2)"
5523,2879,Tite Kubo,2004.0,"Bleach, Volume 15"
5524,35488,"Johnny Cash, Patrick   Carr",1997.0,Cash
5525,115130,Sidney Sheldon,1976.0,A Stranger In The Mirror
5526,13067,Carl Hiaasen,2005.0,Flush
5527,781787,"Isak Dinesen, Karen Blixen",1937.0,Out of Africa
5528,57951,Robert Crais,2007.0,"The Watchman (Elvis Cole, #11; Joe Pike, #1)"
5529,13530973,Nassim Nicholas Taleb,2012.0,Antifragile: Things That Gain from Disorder
5530,16122163,Molly McAdams,2012.0,"From Ashes (From Ashes, #1)"
5531,13259270,Sam Harris,2012.0,Free Will
5532,24529123,Marieke Nijkamp,2016.0,This Is Where It Ends
5533,793399,Rachel Vincent,2007.0,"Stray (Shifters, #1)"
5534,2285777,Elin Hilderbrand,2008.0,A Summer Affair
5535,13262061,Rebecca Stead,2012.0,Liar & Spy
5536,7993,"Brian Jacques, Gary Chalk",1991.0,"Mariel of Redwall (Redwall, #4)"
5537,5752,Steven Pinker,2002.0,The Blank Slate: The Modern Denial of Human Nature
5538,866136,Peter F. Hamilton,2007.0,The Dreaming Void
5539,5135798,Meg Cabot,2009.0,"Being Nikki (Airhead, #2)"
5540,104837,"William Shakespeare, Cynthia Marshall, Barbara A. Mowat, Paul Werstine",1606.0,Antony and Cleopatra
5541,303472,Margaret Peterson Haddix,2001.0,"Among the Impostors (Shadow Children, #2)"
5542,7775611,Christopher Pike,2010.0,"Thirst No. 3: The Eternal Dawn (Thirst, #3)"
5543,169331,Zane,1998.0,Addicted
5544,10677277,Kristen Simmons,2012.0,"Article 5 (Article 5, #1)"
5545,28212,"Randy Shilts, William Greider",1987.0,"And the Band Played On: Politics, People, and the AIDS Epidemic"
5546,17930773,Laurelin Paige,2013.0,"Found in You (Fixed, #2)"
5547,1928873,Lara Adrian,2008.0,"Midnight Rising (Midnight Breed, #4)"
5548,21719,Karin Slaughter,2002.0,"Kisscut (Grant County, #2)"
5549,11266880,"Miranda July, Brigitte Sire",2011.0,It Chooses You
5550,50275,"Hubert Selby Jr., Gilbert Sorrentino",1964.0,Last Exit to Brooklyn
5551,53969,"Mario Vargas Llosa, Edith Grossman",2000.0,The Feast of the Goat
5552,318404,Jordan Sonnenblick,2004.0,"Drums, Girls & Dangerous Pie (Drums, Girls & Dangerous Pie, #1)"
5553,21412400,Miranda July,2015.0,The First Bad Man
5554,28698,Tad Williams,1993.0,"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, #3; Part 2)"
5555,17204860,Jay Crownover,2013.0,"Jet (Marked Men, #2)"
5556,3656,John Banville,2005.0,The Sea
5557,18656055,"James Patterson, David Ellis",2014.0,Invisible
5558,32434,Dean Koontz,1993.0,Mr. Murder
5559,6933876,Gail Carriger,2010.0,"Changeless (Parasol Protectorate, #2)"
5560,185253,L.E. Modesitt Jr.,1991.0,The Magic of Recluce (The Saga of Recluce #1)
5561,71771,John Jakes,1974.0,"The Bastard (Kent Family Chronicles, #1)"
5562,13330370,Ben H. Winters,2012.0,"The Last Policeman (The Last Policeman, #1)"
5563,93269,George R. Stewart,1949.0,Earth Abides
5564,136636,"Douglas Preston, Lincoln Child",1999.0,Thunderhead
5565,8966,Darren Shan,2002.0,"Allies of the Night (Cirque du Freak, #8)"
5566,9637479,Thea Harrison,2011.0,"Dragon Bound (Elder Races, #1)"
5567,77395,L.M. Montgomery,1919.0,"Rainbow Valley (Anne of Green Gables, #7)"
5568,10574,Stephen King,2005.0,The Colorado Kid (Hard Case Crime #13)
5569,351064,"Diane Mowat, W.W. Jacobs",1902.0,The Monkey's Paw (Oxford Bookworms)
5570,6554,John Saul,1991.0,Darkness
5571,260791,"Jerry Bridges, Foster W. Cline, Jim Fay",1978.0,The Pursuit of Holiness
5572,674220,Lisa Kleypas,2004.0,"Again the Magic (Wallflowers, #0)"
5573,104219,Anne Rivers Siddons,1998.0,Low Country
5574,7558747,Jennifer Donnelly,2010.0,Revolution
5575,60229,Eric S. Nylund,2001.0,Halo: The Fall of Reach
5576,13241659,Kim Harrison,2013.0,"Ever After (The Hollows, #11)"
5577,455764,Frank De Felitta,1975.0,Audrey Rose
5578,28251002,Nathan  Hill,2016.0,The Nix
5579,9436632,Sophie Jordan,2011.0,"Vanish (Firelight, #2)"
5580,24494,Bill Watterson,1989.0,The Calvin and Hobbes Lazy Sunday Book
5581,48037,J. Sheridan Le Fanu,1872.0,Carmilla
5582,47619,Garth Nix,2004.0,"Drowned Wednesday (The Keys to the Kingdom, #3)"
5583,82434,Melina Marchetta,2003.0,Saving Francesca
5584,13345975,K.A. Linde,2012.0,"Avoiding Commitment (Avoiding, #1)"
5585,13521399,"James Patterson, Maxine Paetro",2012.0,"Confessions of a Murder Suspect (Confessions, #1)"
5586,156529,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2005.0,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)"
5587,2017056,Chris Bohjalian,2008.0,Skeletons at the Feast
5588,643962,Sue Grafton,1994.0,"L is for Lawless (Kinsey Millhone, #12)"
5589,69392,Jerry Spinelli,2003.0,Milkweed
5590,181601,"Laura Joffe Numeroff, Felicia Bond",2000.0,If You Give a Pig a Party
5591,22326,William Gibson,1993.0,"Virtual Light (Bridge, #1)"
5592,6404621,Craig Ferguson,2009.0,American on Purpose: The Improbable Adventures of an Unlikely Patriot
5593,3240483,Michael J. Fox,2008.0,Always Looking Up: The Adventures of an Incurable Optimist
5594,6584134,Sarah MacLean,2010.0,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)"
5595,12888599,Charlotte Rogan,2012.0,The Lifeboat
5596,538845,"Henryk Sienkiewicz, W.S. Kuniczak",1895.0,Quo Vadis
5597,16068780,Amy Ewing,2014.0,"The Jewel (The Lone City, #1)"
5598,312043,Chris d'Lacey,2001.0,"The Fire Within (The Last Dragon Chronicles, #1)"
5599,13815,"Raymond E. Feist, Janny Wurts",1990.0,"Servant of the Empire (The Empire Trilogy, #2)"
5600,2195309,Nora Roberts,2008.0,"The Hollow (Sign of Seven, #2)"
5601,770038,"Deborah Guarino, Steven Kellogg",1989.0,Is Your Mama a Llama?
5602,22540125,Anna Todd,2013.0,"After We Collided (After, #2)"
5603,13331184,Jacob Tomsky,2012.0,"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality"
5604,38855,Tony Horwitz,1998.0,Confederates in the Attic: Dispatches from the Unfinished Civil War
5605,12924261,David Wong,2012.0,"This Book Is Full of Spiders: Seriously, Dude, Don't Touch It (John Dies at the End, #2)"
5606,342637,"Robert Descharnes, Gilles Néret",1994.0,Dali: The Paintings
5607,144791,Matthew Reilly,2005.0,"Seven Deadly Wonders (Jack West Jr, #1)"
5608,7202825,Cherrie Lynn,2009.0,"Unleashed (Ross Siblings, #1)"
5609,30224,Laurell K. Hamilton,2006.0,"Mistral's Kiss (Merry Gentry, #5)"
5610,1044141,Stephen R. Covey,,The 8th Habit: From Effectiveness to Greatness
5611,4497978,Larissa Ione,2009.0,Desire Unchained (Demonica #2)
5612,21323,"Dean Koontz, Leigh Nichols",2000.0,Cold Fire / Hideaway / The Key to Midnight
